plan_id,state,metal_level,rate,rate_area
66500GK1045996,UT,Gold,307.64,3
33188UI4333300,NC,Silver,344.73,4
17671QR3001468,SC,Bronze,257.08,31
43322FY8240447,OH,Silver,336.16,16
44131DF3692311,MI,Silver,294.09,6
37696AE4799342,OR,Silver,285,4
81329CO0128189,MS,Gold,363.28,4
02110UG6697896,FL,Silver,390.8,21
21726QN2584725,IN,Bronze,304.35,6
17591MD7711577,MI,Gold,375.03,13
72206MW6715630,TN,Silver,235.94,6
16723XZ6011798,SC,Platinum,635.01,25
84923QW7734625,NC,Bronze,252.48,5
90584GU4125651,OH,Silver,280.36,15
01994KN7307445,IN,Bronze,378.19,8
74816WR8520297,MI,Bronze,209.3,15
44233GK8350078,TX,Gold,349.93,9
63811JP5898883,TX,Gold,307.63,18
28337YF1933041,SC,Catastrophic,150.78,27
73439AU7588846,SC,Bronze,209,11
66614KV7606972,PA,Gold,314.1,9
19251RV6652720,OH,Bronze,302.28,10
97244MN4252797,GA,Gold,279,14
01684MJ7007714,UT,Bronze,222.17,1
29562NE4186685,NM,Catastrophic,217.94,1
69158RO0878519,MS,Bronze,200.95,6
32430NX5978046,VA,Gold,349.76,3
37630FV2016383,FL,Platinum,547.81,53
05559SJ6560143,NC,Platinum,536.03,5
41861MN8658611,TX,Bronze,285.67,8
69780RW4657864,OK,Bronze,150.37,5
89951NR2377476,IL,Gold,339.17,13
07318HK9524160,OH,Silver,356.75,9
90689CX3042435,WI,Silver,359.58,11
24316IW6664470,WI,Gold,470.38,12
63894YN8274657,SC,Bronze,196.34,28
85161VH2534331,OK,Gold,372.17,4
95727XA7388458,WI,Gold,378.03,15
04001DH1710451,TX,Silver,284.71,11
11384GJ0148511,GA,Bronze,318.02,2
33041BJ6326200,MO,Bronze,285.93,2
83453LI2107561,TN,Gold,307.41,6
14137GJ0691010,MI,Platinum,472.6,13
33150OV1609069,GA,Gold,288.12,5
14109BV9443427,PA,Silver,317.73,1
86591WB5517475,FL,Silver,346.18,64
74948OF2563421,AL,Gold,297.21,13
63485FD2223383,IN,Bronze,302.32,8
44355ET9843396,TX,Bronze,227.96,20
31868VW9220295,MI,Platinum,379.13,7
51385YG3618985,TX,Bronze,237.45,6
94603YI8290516,WI,Bronze,313.26,12
21424IY5877238,WI,Bronze,295.99,14
02553VC8921117,FL,Catastrophic,162.16,40
74513BK9531814,TX,Platinum,529.91,3
52450IS8300763,NV,Gold,509.29,4
30904WE5628831,OH,Silver,356.07,16
53965OB9514528,LA,Silver,389.51,5
91794YY5356268,MI,Silver,313.47,5
06806XD4023184,TX,Bronze,199.11,19
43216VM4518588,OH,Silver,421.32,10
15109WW6897817,IN,Silver,349.78,17
87219AK1910777,IL,Silver,274.52,12
72226BX6709600,SC,Silver,285.1,42
85925DU1856683,SC,Bronze,275.64,22
14913IF4300654,WI,Gold,437.27,13
80554DD1938601,UT,Bronze,169.29,2
51666LF7413112,OR,Silver,279,3
49376XC0762364,TX,Gold,307.64,9
01299SV3690077,PA,Platinum,355.28,5
79275AD9630629,NC,Silver,314.69,10
23799RT5324023,PA,Gold,236.36,6
79858DI0119770,SD,Silver,267.47,3
69978YL5488477,OH,Catastrophic,220.03,9
41896TB2926436,FL,Gold,417.13,18
44859FC9156993,WI,Bronze,253.47,9
16038MR2592141,TX,Bronze,260.53,7
19140XF2948537,PA,Gold,283.09,5
26577MH2341565,AZ,Bronze,205.51,5
59162UT5674507,FL,Silver,394.91,28
66577DB9224534,WI,Silver,352.19,6
73494TN5442986,MI,Bronze,239.66,9
66939TE0532416,OR,Catastrophic,162.01,3
83925LL7473140,WI,Bronze,227.22,14
02439KB2284968,MS,Bronze,298.93,4
71514CB6896190,PA,Gold,373.5,7
71315YU1373233,NM,Bronze,153.07,4
42028LM8572932,MI,Silver,331.7897947,2
40399NB4062736,WI,Gold,427.65,15
51353WU9839017,ND,Gold,353.59,1
45339SN1051929,IN,Platinum,708.71,5
11234XA2843254,UT,Silver,225.8,4
20378IL4611084,FL,Silver,288.29,43
73126VN5805734,OH,Bronze,216,1
49636ML3449050,OH,Bronze,401.11,3
21366UJ0200651,IL,Gold,321.3,7
00336JR9100493,SC,Silver,503.56,5
41989JL5869151,OH,Gold,369.69,16
31978VJ9364931,WI,Gold,421.23,11
95312JV1044606,SC,Silver,288.01,14
10205JS0255276,OH,Silver,269.99,11
60171DC7518906,SC,Silver,313.44,12
94483DO6016251,NE,Silver,268.01,1
61061LR8002243,WI,Silver,303.03,14
86055KQ8551442,FL,Bronze,312.1,64
13851JF1870274,VA,Silver,295.36,1
56919CR3065784,OH,Silver,378.14,15
27701KJ0490143,AZ,Bronze,299.42,3
93204BC6290744,FL,Silver,464.16,50
52138DG9884100,SC,Silver,310.99,40
60404IX7714888,PA,Gold,258.77,4
57792OV6090056,IN,Bronze,223.81,15
36209PH7143567,FL,Silver,319.81,49
18426PF6686457,AZ,Bronze,157.02,6
20938GV5365234,ME,Gold,492.59,3
63812DM2091198,PA,Platinum,430.06,2
60619JO1511046,ME,Silver,349.85,3
20381ID6310482,IL,Catastrophic,193.52,2
65723FX9578522,SC,Bronze,202.48,30
45514FL3141894,OK,Bronze,220.32,3
43703EN7485303,AL,Gold,381.2,7
76014CJ2781476,IL,Silver,314.89,2
75555JR1259212,OR,Bronze,220,6
74314VK9205064,MI,Silver,270.88,6
25051BB1093034,PA,Silver,302.39,9
82590YG6011546,VA,Gold,353.47,8
98903UH2966414,ME,Silver,364.43,4
83651PU2666174,MI,Bronze,276.2,9
39580WY9565427,FL,Catastrophic,237.8,58
66791UN6002737,FL,Catastrophic,244.74,13
82167DO3654259,TX,Bronze,182.54,13
87520BH2111645,OK,Silver,235.38,2
15131EA7545131,PA,Silver,264.46,2
74062BH8481713,SC,Bronze,249.97,9
60174SC6401214,TN,Gold,276.67,6
64907HW1664839,SC,Bronze,259.38,11
52484UJ5340422,FL,Bronze,303.11,17
46452HL5392162,FL,Silver,331.91,36
17977LB0729234,OR,Gold,266,1
51412BL1520125,AZ,Bronze,385.09,1
28256PR1484428,GA,Gold,388.42,2
90150HS2129773,OK,Catastrophic,170.95,5
25805IS6106219,WI,Bronze,242.73,13
25001HM1284369,OR,Silver,322.93,5
02183LK3494884,SC,Bronze,244.06,7
40366GQ0311398,TX,Gold,291.4,3
36498JO5972934,TN,Gold,316.4,6
07015CQ1825623,TX,Gold,466.87,20
17202ZS2928960,WI,Catastrophic,227.79,10
90054LG0375757,NC,Silver,431.37,9
78295UD7749941,TX,Silver,283.99,20
01248EL2897582,PA,Silver,225.81,2
67973LE4146734,MO,Gold,303.65,7
92887BB7118011,IN,Bronze,315.97,15
51922PU1134244,OR,Bronze,214,3
42155ZB0805140,FL,Bronze,280.59,17
44596CM4806073,UT,Silver,222.97,3
82788MP7961334,SC,Bronze,265.34,29
47065GQ4548874,IL,Bronze,275.43,7
47025VC3684144,GA,Gold,393.27,9
99331ZT7996358,WI,Platinum,491.75,10
44660JM0192589,MI,Platinum,415.84,1
71898JB2631224,FL,Platinum,379.02,51
35282NC3355182,SC,Gold,550.6,41
34332LW1252605,MI,Gold,441.86,11
99458UQ2948750,MI,Bronze,220.8,8
00617YT6344276,IL,Gold,318.05,8
60796SF6752959,MI,Platinum,527.61,5
61428YK4437490,TN,Gold,269.95,6
50079QL2747469,FL,Bronze,276.55,17
90871QU8013184,UT,Gold,256.18,3
40978NQ5023185,MI,Gold,376.14,2
53223CF9782455,GA,Bronze,286.02,15
94351DO1470186,FL,Gold,476.74,60
23454WU2494227,OH,Bronze,364.31,2
45380RK7438979,SC,Silver,283.04,28
70654PZ7800381,FL,Gold,342.54,43
11810CY5732791,FL,Gold,496.1,17
81527CQ4441459,TN,Silver,256.07,3
04817PM6654052,NV,Silver,324.12,2
45820YG7282972,UT,Silver,268.13,1
34512QF2574554,OH,Silver,470.66,10
79565FH8722268,NM,Gold,231.19,3
84761BK1939458,LA,Silver,368.13,4
01854PP0125185,SC,Gold,326.16,7
74222JB5006259,NV,Gold,367.9500398,3
21811LT3704614,VA,Bronze,231.61,5
50038GE3589656,TX,Silver,283.46,8
45297AX7282409,OH,Catastrophic,194.36,16
96456HJ3261970,FL,Platinum,374.85,34
61227RX7766196,WI,Gold,446.8,9
20214CB1456451,AR,Gold,343.25,7
16065VG6319746,SC,Silver,300.78,21
59897NW8584524,SC,Gold,364.1,46
36439SK6230198,FL,Catastrophic,240.83,53
61825UK5866677,OH,Bronze,300.04,13
81441SX9586256,FL,Silver,335.44,26
48866JN4404249,SC,Silver,315.05,35
27156GD4239736,LA,Bronze,229.38,1
01817US4284500,FL,Silver,302.98,6
98406OL3583648,SC,Bronze,269.6,15
98237TU4154458,AL,Catastrophic,198.91,8
66355WO6437363,MI,Silver,278.41,12
07218PV4035558,FL,Silver,425.62,16
97931XW9497971,MI,Gold,354.79,9
01843GO9138921,SC,Silver,296.16,28
79417LT0798151,PA,Gold,353.13,7
41208XK5921921,ND,Bronze,261.67,2
80702NZ5177490,TX,Silver,249.19,6
02238RI0511999,LA,Bronze,298.79,7
17783MB3427932,FL,Gold,351.77,6
85133QL4183676,UT,Silver,254,4
77868CU7217854,UT,Silver,238.27,4
62125CH5744486,TX,Bronze,178.52,5
96836LN8006417,NC,Gold,338.06,7
71388TN6513547,FL,Silver,324.61,12
55393RX8436678,FL,Platinum,424.53,23
23431KL4713544,GA,Silver,330.95,3
05729EL3738968,SC,Silver,290,3
15245DL7689035,WI,Silver,315.11,11
64776BS7169553,SC,Silver,266.28,42
98350BH8187559,IL,Catastrophic,208.19,8
34374ZO4645453,AZ,Bronze,271.01,2
91993YI6442864,MI,Gold,333.67,8
63871WY2062466,PA,Silver,184.97,5
08151TB5458412,AR,Silver,363.05,4
18555UF3499712,WI,Gold,354.62,7
82834RQ6149799,AZ,Gold,319.73,7
18700KG6807070,FL,Silver,258.49,46
64992DO8449074,OR,Silver,280.74,2
64994QW7417891,WI,Silver,315.18,7
67382QD8007622,MI,Silver,221.63,12
46937TP2225626,WI,Bronze,207.66,11
11257CT7014404,MT,Platinum,429.96,3
21019RT0815881,AZ,Gold,293.31,4
98790AP6193037,SC,Bronze,264.07,29
33468TR1186031,OR,Gold,318.12,4
13903WT2311668,ME,Silver,297.11,1
91286ES0465121,TN,Bronze,164.65,4
83866DZ0453454,MI,Platinum,439.63,5
37177SB8894534,PA,Silver,184.97,5
16806UK1899923,SC,Bronze,244.92,38
00472JI2801779,GA,Gold,419.49,11
00458CD4461002,WI,Silver,401.43,14
28299VB6467371,WI,Gold,500.68,12
68199IM7861873,SC,Gold,334.43,23
50095DC1895044,ME,Silver,387.66,4
19678DO2336744,WI,Silver,283.09,7
37797BP8114560,SC,Silver,462.98,4
77126ID4876956,FL,Silver,326.65,27
00656FP1890348,WI,Silver,330.05,15
93952MJ2117041,SC,Silver,299.64,31
27595BQ3577597,UT,Silver,286.28,1
54313YE8365435,FL,Platinum,461.07,57
27328CY8244336,VA,Gold,313.94,7
90611RU8576490,AL,Silver,271.37,1
45278LB5595995,MS,Catastrophic,228.8,6
29625LK3902506,IL,Bronze,276.74,10
43234CF1063493,UT,Silver,203.92,2
50072PY7448591,PA,Bronze,333.14,3
64533TW0184565,SC,Silver,323.3,43
47206BY1495699,NV,Bronze,264.68,1
49074MS0101635,MS,Catastrophic,319.84,5
85115HK7584299,WI,Silver,408.49,13
62650FL7683503,WI,Silver,412.67,14
20194LG2839178,SC,Bronze,429.66,20
24680AQ4433503,IL,Bronze,233.36,3
71377KI1456543,WI,Bronze,313.57,12
42113AC7490840,OH,Catastrophic,202.06,15
49124YN3097040,IN,Silver,192.46,16
57165NY4863356,FL,Bronze,283.12,32
51222SM6174552,FL,Silver,280.87,50
84495GT5035826,OH,Bronze,265.91,5
43490RG0863723,AZ,Catastrophic,190.04,2
28572YQ1513379,OK,Silver,337.42,4
03583AQ2347723,GA,Bronze,212.56,3
52044AS7877368,IN,Silver,373.9,10
70134HK2838554,WI,Silver,300.05,2
10613YS6548702,LA,Gold,376.03,7
31014RH0828084,MI,Silver,357.17,7
14312VP8970347,TX,Silver,345.1,26
43665TH4802914,MI,Gold,365.95,4
39505TP6414321,AZ,Silver,245.69,5
37444RA1274131,WI,Silver,297,2
14648OS5806362,FL,Platinum,385.75,37
87300ZD4224754,OR,Bronze,220,2
91912KU4733665,SC,Silver,302.29,5
44870RS9700120,TX,Gold,291.76,19
11403ND9901484,FL,Bronze,335.49,47
83324OB0271673,AZ,Gold,413.78,2
47161PR7425433,IL,Silver,230.07,1
15722VK3932750,IA,Gold,271.69,6
96782IM2287977,WI,Silver,314.1,13
71931HW0646098,FL,Bronze,244.61,57
03982FW1058871,LA,Gold,408.3,8
67094LO2340649,OH,Bronze,270.38,6
74703QA4092672,VA,Gold,351.51,9
43849CG2921599,PA,Silver,200.58,2
37622HJ3273796,SC,Gold,366.99,24
17182EK7551056,SC,Bronze,262.77,12
26673HT3121467,WI,Silver,339.77,15
24732YL8421293,PA,Bronze,250.42,4
62070YP9611141,LA,Bronze,252.07,6
00431PN8535111,TX,Bronze,197.05,24
30634RY4206624,GA,Silver,287.59,10
60006OU4858262,TX,Bronze,187.1,16
94500YV0961750,NC,Silver,307.51,15
53463XC2767786,WV,Gold,339.67,10
84893RW9775231,TN,Silver,347.77,8
73870WB0287486,LA,Silver,389.62,3
14310MQ1442006,KS,Silver,226.04,7
43839IX2328022,WI,Bronze,215.12,2
12518IF5947256,WI,Silver,366.31,10
94663OO9070438,UT,Gold,321.99,1
29253LZ3882858,FL,Silver,369.08,42
77967QO7515868,SC,Silver,484.92,10
53704RG9333461,TX,Gold,463.76,3
65827LW9079246,WI,Silver,314.76,7
68267CC3766062,UT,Bronze,210.78,6
02340GN7532748,WI,Bronze,234.79,14
84500RH1641060,AZ,Bronze,200.99,4
62634ID7309932,MO,Bronze,280.04,3
10313BJ2640656,IN,Silver,349.25,5
90052FD5971475,GA,Bronze,241.67,8
14324OV8173778,OK,Silver,192.53,5
19768QB9263396,IA,Bronze,228.14,6
37791YB4237939,PA,Silver,279.4,8
47621MA4798894,FL,Bronze,267.25,5
22720JK6028338,TX,Silver,352.16,8
20526CA2216552,GA,Silver,270.92,3
98611XQ8519209,WI,Gold,482.52,9
24139UG6223041,LA,Silver,337.28,2
18390II3174835,WI,Silver,344.44,2
68181CJ0312298,MS,Silver,322.52,2
60177RC8408928,TX,Bronze,266.26,1
65755JR6649825,KS,Gold,269.2,1
22990KS4346413,FL,Silver,382.24,36
83294CR5385056,SD,Gold,366.72,2
99054HE1079912,MI,Bronze,258.33,2
11309FV2318796,MI,Silver,213.98,1
36440IB1742325,IL,Gold,366.95,9
66483VQ1884667,UT,Bronze,199.68,2
68440TP2319227,MO,Silver,325.33,8
78228CG2733435,IL,Silver,290.21,4
65886CT2568753,AR,Gold,344.33,3
63238CT7451445,MI,Silver,273.26,14
76803KC8094647,AZ,Bronze,218.78,2
55234VD1157068,OR,Bronze,220,5
04754SC0754629,IL,Gold,367.25,12
81297KB1988013,MI,Silver,289.67,12
93677BJ9263969,IN,Silver,370.38,8
67992TL6978788,SC,Bronze,348.87,19
07284KS5378639,WI,Bronze,253.07,7
46765TB3201176,FL,Silver,341.79,30
39124MT6727888,NE,Bronze,273.32,1
94758CF1783949,MI,Silver,360.36,11
72877YX9901525,MS,Silver,295.19,5
72142LD1909015,GA,Catastrophic,228.14,5
81833OP4007821,NE,Bronze,203.99,2
03643QV2800670,NM,Bronze,167.62,3
51902RS5796826,IL,Platinum,682.77,10
92245SF1725112,SC,Bronze,264.72,28
60540DQ0975227,TN,Platinum,459.93,8
62809EW6532559,WI,Gold,473.22,12
71303EC5235733,SC,Gold,315.95,28
83897KD2167101,SC,Silver,471.69,30
46345TH3528391,TN,Platinum,372.38,2
57625CN9164257,WI,Bronze,294.56,1
46614HV8424340,AR,Bronze,230.07,7
79605RF5221323,MI,Bronze,234.96,7
93279WA8106909,NV,Bronze,285.35,3
71520JK5447246,MI,Bronze,228.25,15
47222TQ2023086,FL,Bronze,332.48,27
16658SH7261494,TN,Bronze,232.19,8
57198KX5182006,WI,Silver,324.01,13
24205GU3388853,OK,Silver,217.08,4
14177KR5555428,NE,Gold,307.47,2
74262WN6414411,MO,Bronze,250.83,8
83946BB2701514,SC,Silver,309.7,33
07926RD9817809,IL,Gold,382.21,6
87315UB1707787,TN,Gold,335.04,7
46194EP7890406,MS,Gold,357.93,5
08614QO2860035,NC,Bronze,260.21,15
12155AM7611587,VA,Bronze,214.85,7
95784BX1284945,OH,Gold,280.4,4
45368UU0611672,SC,Silver,324.12,37
99898AL3503152,SC,Silver,310.24,6
51754ES7925684,OR,Silver,297.08,7
30157ML2827935,FL,Gold,374.72,17
62415WD9355351,PA,Silver,364.18,7
19214KB2433150,MI,Gold,343.57,12
79978PF6509637,FL,Platinum,402.21,5
71947QO9424716,GA,Gold,369.62,13
99221MT6974257,SC,Platinum,649.08,39
85570KD2992698,PA,Bronze,243.24,7
07582YM4426487,IL,Bronze,254.3,3
79543IE4123517,OK,Silver,278.78,5
39527RW2136295,SC,Gold,316.14,25
36525YN7463119,TX,Catastrophic,233.89,6
80093NH9549713,OH,Gold,351.48,11
23255EH6597404,OR,Bronze,236,4
11797KK5789387,SC,Catastrophic,164.58,18
72405RA2597720,SC,Gold,339.95,41
06371YM0963776,OH,Silver,281.37,12
87591OD1796828,GA,Gold,403.11,13
33072CF5051757,MT,Silver,254.85,2
24534LM6734093,FL,Bronze,301.62,53
51674SQ6776035,WY,Gold,531.1,1
27774HU9317848,MI,Silver,302.35,11
28631ZG1599897,FL,Gold,317.24,26
62799NH0265955,TX,Silver,359.88,25
09475GU8663287,OR,Silver,211.95,1
77023TY2023110,WI,Silver,355.12,12
55286XO7003980,KS,Bronze,192.69,7
18934PM2090787,TX,Bronze,227.97,9
80997YW7402022,MI,Gold,299.59,3
42710FU5328155,IL,Bronze,237.68,11
19433OY8291879,SC,Bronze,287.02,4
94845SF4833542,TX,Bronze,229.01,18
07970JW8547019,AL,Platinum,322.38,8
22035TV1159898,SC,Bronze,261.09,22
59222UR1427128,WI,Silver,384.79,9
82918DK8343044,AZ,Silver,194.72,6
98066IE4030566,ME,Bronze,269.15,2
67096OW4208998,IA,Silver,346.54,7
28719BF1915904,UT,Silver,235.67,3
24777TD4390921,TX,Gold,294.23,19
09498WY5468580,TN,Gold,330.48,3
50872CK0568626,OH,Gold,387.83,10
05817CY1945090,FL,Bronze,301.82,20
60874AH9926216,WI,Gold,392.99,15
57389KX2969258,AR,Gold,364.3,3
19031AP0201220,IL,Silver,311.37,4
51388LO8430995,GA,Bronze,218.6,3
71874YT6786886,FL,Gold,358.4,19
94060GD7497073,GA,Bronze,271,3
69309LJ8924333,OH,Silver,302.98,6
18991DK3462405,FL,Platinum,588.11,50
35319YA4462188,TX,Silver,243.49,5
22296PY1235948,IL,Silver,335.35,5
97641XD5384773,SC,Bronze,264.04,23
28449NJ2194051,KS,Silver,237.65,3
54103ZD6501569,IN,Gold,450.97,11
49624NT7053234,WI,Silver,314.56,11
69688YY1999757,OR,Bronze,215.27,3
12806GZ5107495,UT,Bronze,188.29,4
19285CS9171926,OH,Gold,372.56,5
78405DE5161755,AL,Platinum,321.37,11
31526BC1844786,AL,Bronze,194.65,7
34283QU0196851,MI,Silver,287.38,1
95365TB3539210,IN,Bronze,320.38,7
01849NW4064055,UT,Gold,340.62,6
34183MV0960773,SC,Bronze,259.59,31
98268VN9964785,VA,Catastrophic,147.85,2
06737OU1438953,PA,Gold,362.27,8
77103PH8710081,MI,Silver,263.27,2
25343TO7757383,FL,Platinum,501.3,57
92232KG4040814,SC,Gold,363.93,17
41903FC0087843,AZ,Platinum,311.44,4
28717YD4427583,IL,Platinum,516.64,12
56376ZB3365339,WI,Silver,231.59,11
50581CN5325373,MI,Silver,263.48,6
85699NZ5746059,AZ,Bronze,285.33,5
80564GN9000015,UT,Bronze,215.68,3
45328PF2769881,FL,Bronze,253.96,10
03636KG3214113,NE,Bronze,271.56,2
78138SG3451230,GA,Silver,319.31,4
51259GB2272420,OH,Silver,298.78,15
00866SV8597686,WI,Silver,295.56,2
27463CX9409323,TX,Bronze,252.19,2
48568LN8457179,FL,Platinum,374.66,27
77400IJ6066623,AZ,Bronze,216.81,7
43993RJ0962873,PA,Silver,353.84,6
72912ON0871118,IN,Gold,432.28,11
02874XH4421266,SC,Bronze,256.01,18
74028YQ9741921,MS,Catastrophic,256.41,4
09689NR2323752,NC,Catastrophic,199.55,7
36173JS2815256,OH,Bronze,243.95,7
81308KF7101222,TX,Gold,222.49,5
47141KT3580673,MS,Silver,324.3,5
62030HX4309496,MI,Gold,405.6,10
59732VC1956073,AL,Gold,329.74,12
07881QV2795766,TX,Silver,298.21,3
53682BV4748796,WI,Silver,410.58,15
73463DL9894364,ME,Bronze,265.27,3
37984XE3959000,FL,Silver,327.87,41
59872JD2309089,GA,Silver,289.49,3
54539UO4311890,TX,Silver,226.31,15
43317DH2168771,MS,Gold,306.01,1
25441LG9413690,MI,Silver,316.55,3
54828LI9664121,AL,Silver,248.03,13
75558AW5269272,AR,Gold,392.06,1
63683PA1375630,SC,Bronze,196.72,22
39170WQ8615478,MO,Silver,385.64,2
51654KS9177348,LA,Bronze,276.28,3
35355TE6230337,TN,Silver,236.07,7
82186CL7292695,OR,Catastrophic,163.1,7
59021NX8389218,TN,Gold,418.86,8
78641WQ7324085,IL,Gold,366.69,7
51904LY1404802,NC,Gold,447.95,15
70783JY1001284,SC,Silver,317.4,24
25906HN2044296,FL,Platinum,524.97,32
94549HD3460151,SC,Silver,287.47,30
35397WL0737616,SC,Bronze,281.79,2
27496JM5922663,IL,Gold,279.18,4
80488QN0452279,GA,Silver,290.6,6
29398VB0371138,WI,Silver,428.84,11
91656DI3262893,OR,Silver,222,6
63996TJ7675659,GA,Silver,278.31,9
76919DJ1607658,SC,Gold,352.68,8
02424XC6428399,SC,Silver,268.86,26
37837UQ4310319,SC,Silver,293.16,31
03599DB9412913,SC,Silver,279.55,16
44568LN8880526,SC,Gold,367.11,37
17208WF3629622,FL,Gold,322.93,34
49317LO6946774,MI,Platinum,547.33,10
66605NS5230524,MI,Silver,308.1,15
14057TB0815974,WI,Silver,337.6,11
94784ZP2505823,FL,Gold,357.53,43
67564GA7338989,AL,Platinum,321.7,9
05388LZ3925283,FL,Silver,464.01,44
26246GS3238607,SC,Silver,339.66,6
98995FG9559739,TX,Gold,413.66,1
93397IN4929917,AZ,Silver,285,4
53592NN0796042,TX,Bronze,311.65,26
75408VN1205295,AZ,Silver,294.8,4
93139IX9663297,UT,Silver,249.01,4
59815BD7854608,LA,Platinum,461.23,3
51934ZY0820347,OH,Catastrophic,187.73,3
00625BH8458946,MO,Bronze,228.43,7
00743HU0382929,MI,Bronze,235.08,2
71040MX1435355,AZ,Bronze,251.23,2
27096XS6430708,WI,Gold,433.72,9
19929YM1370090,NE,Silver,302.15,1
89409WV6449453,FL,Platinum,477.03,33
12317WN7909351,MI,Silver,292.75,1
70604TW6201974,WI,Platinum,435.59,14
91080IV4090220,SC,Bronze,272.21,39
39728DN2906804,GA,Silver,303.31,10
19619LO8594796,AZ,Gold,366.64,2
47474NE4702553,GA,Gold,369.36,3
43750IY2408245,OH,Bronze,322.5,15
83621DX3281943,SD,Silver,287.09,2
75038AA1855086,PA,Gold,319.2,5
05460CN9643054,MT,Gold,306.88,1
24389JH0208599,SC,Silver,273.54,25
80499MN3524488,GA,Bronze,258.24,11
30538KQ0827312,OR,Bronze,199.33,6
55121VX5592659,SC,Gold,338.32,23
31615SV2078284,WI,Silver,412.64,15
45427DL7347658,OR,Gold,294,1
88874XJ2137373,WY,Silver,415.2,2
75937DI8380405,UT,Silver,288.4,6
30506KM2387975,IN,Silver,272.24,16
95790BK4130941,UT,Gold,288.67,1
20080WN4519206,FL,Silver,364.37,57
51672YV5547912,FL,Silver,280.46,50
09527YO1918732,UT,Gold,313.22,5
77671PH7879498,PA,Gold,335.65,9
80734NZ3813588,TX,Gold,331.77,24
71779FS3183263,OH,Gold,493.36,10
55346CB2434370,WI,Bronze,330.84,1
56815RU6779619,IN,Silver,376.58,14
25398ML2686748,AR,Silver,286.54,7
69104OG6251184,LA,Gold,358.77,6
65084MS5423247,FL,Platinum,454.99,9
14126PM5723137,FL,Gold,508.18,53
61720GL5291597,TX,Silver,379.81,17
68890EL3249307,TX,Bronze,208.78,14
27659FD3850896,IN,Bronze,284.51,11
32321UR5885866,NC,Bronze,274.01,13
50837KM8526573,SC,Silver,297.36,14
67480WW3908582,FL,Bronze,260.04,64
38057UY3459351,SC,Bronze,264.86,1
14268JH3817422,OH,Silver,301.02,13
44095IC0907281,FL,Silver,312.58,53
87058QD3917050,SC,Catastrophic,231.06,1
56083DY0957742,OH,Platinum,538.58,14
41742IB2041714,TX,Gold,379.7,4
78604KY3950806,MI,Gold,343.42,3
54722CF5093683,FL,Catastrophic,181.97,36
64178TH2700712,FL,Silver,321.9,5
67012WL4210129,FL,Bronze,321.26,25
46460CO7109114,FL,Bronze,256.57,41
41927JW3780366,GA,Silver,298.69,14
52228LE8508229,MI,Silver,322.32,3
94346VJ4257035,MI,Gold,320.4,14
42908MR4835102,UT,Silver,247.49,2
95806DB1831376,FL,Silver,291.4,34
54386MB7146654,SC,Gold,374.23,19
07068GF6398018,KS,Bronze,177.6,2
58851XL6863901,FL,Gold,349.24,2
55189QY9607521,TN,Silver,303.85,2
95946MV7617439,FL,Bronze,213.66,64
36182LJ6426749,PA,Gold,313.71,9
20421TW4038344,OH,Silver,318.92,7
36305AU4631600,TX,Bronze,204.2,9
50235UK0770884,AL,Silver,266.34,1
28723PV5317681,FL,Gold,355.82,9
68187WW8381121,AZ,Bronze,168.3,7
96803PW0367462,FL,Bronze,242.85,50
24305TG6428952,AZ,Catastrophic,193.84,1
81664VQ9499756,GA,Silver,276.14,9
37343WV8660168,IA,Gold,429.73,3
27200MY8394150,FL,Platinum,471.05,27
19836GC1508148,IL,Platinum,342.05,1
31759PM1670148,TN,Gold,297.43,3
32883YC9290968,WI,Platinum,458.89,14
98405CQ1504559,OH,Silver,333.34,12
15787BC9303939,TN,Silver,337.79,4
80839SS1742287,IN,Bronze,307.46,13
40213QB3194725,KS,Gold,225.76,1
02220TT7961825,LA,Gold,386.65,1
66328WW8711210,MO,Silver,305.26,5
33710AI6281268,AL,Gold,271.79,10
97597YT3882166,SD,Silver,270.29,3
25318DT3517696,IL,Gold,452.36,2
63785NK1651510,FL,Silver,412.12,66
46037IZ3804133,PA,Gold,232.06,5
89244IV8863914,AL,Catastrophic,178.79,8
32126UV0275536,IL,Silver,272.26,1
05321EU2511113,MT,Silver,297.96,2
03963DY0395354,UT,Gold,270.16,2
00991OL5837149,WI,Silver,406.06,1
04315QF5805654,SC,Silver,292.95,36
95692EO0063843,MI,Bronze,252.13,8
15011FK9144400,FL,Catastrophic,186.24,6
44260BV0513381,TX,Gold,339.56,15
66402CO9100868,MO,Gold,411.12,5
84326YY1294585,TX,Silver,307.64,21
48843XS4578234,AZ,Silver,219.7,6
49744FN8453235,SC,Gold,342.2,14
61843XR4600487,MS,Bronze,239.19,3
05035CF4043633,MI,Gold,381.28,7
78941CP3271957,MI,Bronze,245.75,4
56583VE4709828,TX,Gold,332.09,12
71752UD0282390,IL,Bronze,227.61,9
34609DP3715032,FL,Silver,305.57,41
63255IY7730984,MI,Silver,338.56,12
94754LO6076751,TX,Silver,362.56,3
97695SX1129113,MI,Catastrophic,167.89,4
99287FS6088438,UT,Silver,269.98,4
94258XM3951439,FL,Silver,345.72,25
43289PP5106485,MI,Gold,301.7,1
31753VX7241110,AZ,Catastrophic,145.38,6
89580XA5938526,TX,Bronze,204.61,1
43555JK4811910,NV,Platinum,417.3394852,3
